date,open,high,low,close,volume,n_bars,first_bar,last_bar,weekday,half_day,suspicious,move_pct
2011-05-03,1354.7500,1357.2500,1345.7500,1352.7500,1349876,390,09:30,15:59,Tuesday,False,False,-0.1476
2011-05-04,1352.2500,1352.7500,1337.5000,1343.7500,2021874,390,09:30,15:59,Wednesday,False,False,-0.6286
2011-05-05,1336.0000,1344.7500,1325.2500,1331.5000,2388389,390,09:30,15:59,Thursday,False,False,-0.3368
2011-05-06,1344.5000,1351.7500,1331.7500,1337.0000,2130540,390,09:30,15:59,Friday,False,False,-0.5578
2011-05-09,1337.0000,1346.2500,1334.7500,1342.2500,2610114,390,09:30,15:59,Monday,False,False,0.3927
2011-05-10,1346.7500,1356.5000,1345.2500,1354.0000,1220931,390,09:30,15:59,Tuesday,False,False,0.5383
2011-05-11,1351.7500,1352.2500,1333.0000,1339.5000,1878053,390,09:30,15:59,Wednesday,False,False,-0.9062
2011-05-12,1335.7500,1348.7500,1328.7500,1346.0000,1805015,390,09:30,15:59,Thursday,False,False,0.7674
2011-05-13,1346.7500,1348.5000,1330.5000,1335.2500,1814719,390,09:30,15:59,Friday,False,False,-0.8539
2011-05-16,1331.0000,1341.2500,1324.7500,1327.0000,1789816,390,09:30,15:59,Monday,False,False,-0.3005
2011-05-17,1322.0000,1328.7500,1316.0000,1327.0000,1829012,390,09:30,15:59,Tuesday,False,False,0.3782
2011-05-18,1327.5000,1340.2500,1324.5000,1338.7500,1254412,390,09:30,15:59,Wednesday,False,False,0.8475
2011-05-19,1343.0000,1345.5000,1334.5000,1341.7500,1479989,390,09:30,15:59,Thursday,False,False,-0.0931
2011-05-20,1338.5000,1340.2500,1328.5000,1331.2500,1861522,390,09:30,15:59,Friday,False,False,-0.5417
2011-05-23,1315.0000,1319.7500,1310.7500,1315.5000,1569688,390,09:30,15:59,Monday,False,False,0.0380
2011-05-24,1319.5000,1322.5000,1311.7500,1314.5000,1512432,390,09:30,15:59,Tuesday,False,False,-0.3789
2011-05-25,1309.0000,1324.5000,1308.7500,1318.5000,1583196,390,09:30,15:59,Wednesday,False,False,0.7257
2011-05-26,1315.0000,1327.5000,1312.5000,1324.7500,1844401,390,09:30,15:59,Thursday,False,False,0.7414
2011-05-27,1328.7500,1333.7500,1326.7500,1330.0000,1072421,390,09:30,15:59,Friday,False,False,0.0941
2011-05-30,1331.7500,1332.2500,1330.0000,1330.5000,10129,116,09:30,11:29,Monday,True,False,-0.0939
2011-05-31,1342.5000,1344.2500,1333.2500,1344.0000,1441002,390,09:30,15:59,Tuesday,False,False,0.1117
2011-06-01,1340.2500,1341.0000,1312.2500,1313.2500,2152930,390,09:30,15:59,Wednesday,False,False,-2.0145
2011-06-02,1314.5000,1317.0000,1304.2500,1311.7500,2022784,390,09:30,15:59,Thursday,False,False,-0.2092
2011-06-03,1296.0000,1309.0000,1295.5000,1299.0000,2016646,390,09:30,15:59,Friday,False,False,0.2315
2011-06-06,1295.7500,1298.2500,1283.2500,1285.2500,1745286,390,09:30,15:59,Monday,False,False,-0.8103
2011-06-07,1291.5000,1295.5000,1283.2500,1284.0000,1588280,390,09:30,15:59,Tuesday,False,False,-0.5807
2011-06-08,1282.2500,1286.5000,1276.2500,1278.7500,1988978,390,09:30,15:59,Wednesday,False,False,-0.2730
2011-06-09,1282.2500,1294.0000,1279.0000,1288.2500,913462,390,09:30,15:59,Thursday,False,False,0.4679
2011-06-10,1283.0000,1284.0000,1267.0000,1269.7500,789902,390,09:30,15:59,Friday,False,False,-1.0327
2011-06-13,1268.0000,1271.7500,1259.5000,1266.2500,1805499,390,09:30,15:59,Monday,False,False,-0.1380
2011-06-14,1278.0000,1287.0000,1277.5000,1282.5000,1575621,390,09:30,15:59,Tuesday,False,False,0.3521
2011-06-15,1271.7500,1275.7500,1255.7500,1259.2500,2651582,390,09:30,15:59,Wednesday,False,False,-0.9829
2011-06-16,1260.0000,1269.0000,1252.2500,1262.0000,2381632,390,09:30,15:59,Thursday,False,False,0.1587
2011-06-17,1274.7500,1275.0000,1261.5000,1266.2500,1754288,390,09:30,15:59,Friday,False,False,-0.6668
2011-06-20,1261.7500,1275.2500,1261.2500,1272.7500,1300484,390,09:30,15:59,Monday,False,False,0.8718
2011-06-21,1279.2500,1292.7500,1277.5000,1289.7500,1725088,390,09:30,15:59,Tuesday,False,False,0.8208
2011-06-22,1286.0000,1293.7500,1281.2500,1282.0000,1465290,390,09:30,15:59,Wednesday,False,False,-0.3110
2011-06-23,1267.0000,1279.2500,1257.0000,1278.5000,2690195,390,09:30,15:59,Thursday,False,False,0.9077
2011-06-24,1278.2500,1279.2500,1261.2500,1263.2500,1878235,390,09:30,15:59,Friday,False,False,-1.1735
2011-06-27,1264.2500,1280.0000,1261.7500,1274.7500,1600099,390,09:30,15:59,Monday,False,False,0.8305
2011-06-28,1279.7500,1292.0000,1278.0000,1291.7500,1429441,390,09:30,15:59,Tuesday,False,False,0.9377
2011-06-29,1297.5000,1305.0000,1292.7500,1303.2500,1830745,390,09:30,15:59,Wednesday,False,False,0.4432
2011-06-30,1307.0000,1317.5000,1305.5000,1315.2500,1501045,390,09:30,15:59,Thursday,False,False,0.6312
2011-07-01,1315.5000,1336.5000,1313.2500,1334.7500,1621768,390,09:30,15:59,Friday,False,False,1.4633
2011-07-04,1332.5000,1334.5000,1332.2500,1333.7500,22469,120,09:30,11:29,Monday,True,False,0.0938
2011-07-05,1333.0000,1336.2500,1329.2500,1333.2500,1256583,390,09:30,15:59,Tuesday,False,False,0.0188
2011-07-06,1330.2500,1336.7500,1326.5000,1335.2500,1410604,390,09:30,15:59,Wednesday,False,False,0.3759
2011-07-07,1347.0000,1352.7500,1344.2500,1349.5000,1202095,390,09:30,15:59,Thursday,False,False,0.1856
2011-07-08,1333.7500,1339.7500,1329.2500,1339.7500,1509607,390,09:30,15:59,Friday,False,False,0.4499
2011-07-11,1323.0000,1327.0000,1311.7500,1315.0000,1881901,390,09:30,15:59,Monday,False,False,-0.6047
2011-07-12,1312.0000,1323.2500,1308.7500,1309.2500,1975318,390,09:30,15:59,Tuesday,False,False,-0.2096
2011-07-13,1316.5000,1327.7500,1310.5000,1313.7500,1888084,390,09:30,15:59,Wednesday,False,False,-0.2089
2011-07-14,1317.0000,1323.2500,1302.0000,1304.7500,2282335,390,09:30,15:59,Thursday,False,False,-0.9301
2011-07-15,1312.0000,1314.0000,1303.0000,1312.2500,1764555,390,09:30,15:59,Friday,False,False,0.0191
2011-07-18,1306.2500,1308.0000,1291.2500,1301.0000,1754298,390,09:30,15:59,Monday,False,False,-0.4019
2011-07-19,1308.5000,1324.2500,1308.2500,1322.7500,1620802,390,09:30,15:59,Tuesday,False,False,1.0890
2011-07-20,1325.7500,1326.7500,1319.2500,1321.5000,1237749,390,09:30,15:59,Wednesday,False,False,-0.3206
2011-07-21,1329.0000,1343.5000,1326.5000,1340.2500,1753643,390,09:30,15:59,Thursday,False,False,0.8465
2011-07-22,1340.5000,1342.7500,1332.7500,1341.0000,1106110,390,09:30,15:59,Friday,False,False,0.0373
2011-07-25,1328.2500,1340.2500,1326.7500,1333.7500,1265188,390,09:30,15:59,Monday,False,False,0.4141
2011-07-26,1332.5000,1335.0000,1325.5000,1328.5000,1318302,390,09:30,15:59,Tuesday,False,False,-0.3002
2011-07-27,1321.2500,1321.5000,1299.2500,1301.2500,2073629,390,09:30,15:59,Wednesday,False,False,-1.5137
2011-07-28,1301.0000,1313.0000,1295.2500,1297.5000,1808110,390,09:30,15:59,Thursday,False,False,-0.2690
2011-07-29,1284.5000,1300.7500,1278.5000,1288.2500,2255610,390,09:30,15:59,Friday,False,False,0.2919
2011-08-01,1303.2500,1304.7500,1270.2500,1282.7500,2525235,390,09:30,15:59,Monday,False,False,-1.5730
2011-08-02,1273.2500,1280.0000,1249.7500,1250.0000,2598609,390,09:30,15:59,Tuesday,False,False,-1.8260
2011-08-03,1251.7500,1258.0000,1230.2500,1257.0000,3164540,390,09:30,15:59,Wednesday,False,False,0.4194
2011-08-04,1239.2500,1241.0000,1195.2500,1196.7500,3943767,390,09:30,15:59,Thursday,False,False,-3.4295
2011-08-05,1212.2500,1215.5000,1163.2500,1195.0000,4871159,390,09:30,15:59,Friday,False,False,-1.4230
2011-08-08,1164.0000,1178.2500,1114.7500,1117.0000,4885520,390,09:30,15:59,Monday,False,False,-4.0378
2011-08-09,1135.5000,1170.0000,1097.0000,1169.5000,4508802,390,09:30,15:59,Tuesday,False,False,2.9943
2011-08-10,1147.5000,1157.2500,1113.7500,1116.7500,3910018,390,09:30,15:59,Wednesday,False,False,-2.6797
2011-08-11,1127.0000,1184.0000,1123.0000,1168.0000,3170767,390,09:30,15:59,Thursday,False,False,3.6380
2011-08-12,1178.7500,1186.7500,1167.5000,1176.2500,1983973,390,09:30,15:59,Friday,False,False,-0.2121
2011-08-15,1186.5000,1201.7500,1184.5000,1201.2500,1611522,390,09:30,15:59,Monday,False,False,1.2432
2011-08-16,1189.2500,1201.5000,1177.5000,1190.0000,2035351,390,09:30,15:59,Tuesday,False,False,0.0631
2011-08-17,1196.7500,1206.7500,1181.5000,1191.2500,1662548,390,09:30,15:59,Wednesday,False,False,-0.4596
2011-08-18,1159.5000,1161.0000,1128.2500,1140.2500,3067825,390,09:30,15:59,Thursday,False,False,-1.6602
2011-08-19,1124.0000,1153.2500,1119.0000,1121.2500,2635105,390,09:30,15:59,Friday,False,False,-0.2447
2011-08-22,1146.0000,1146.5000,1118.5000,1122.0000,2070914,390,09:30,15:59,Monday,False,False,-2.0942
2011-08-23,1126.0000,1160.0000,1120.2500,1159.0000,2669138,390,09:30,15:59,Tuesday,False,False,2.9307
2011-08-24,1156.5000,1176.7500,1153.5000,1175.2500,2009414,390,09:30,15:59,Wednesday,False,False,1.6213
2011-08-25,1181.5000,1188.5000,1153.0000,1157.7500,2576918,390,09:30,15:59,Thursday,False,False,-2.0102
2011-08-26,1151.0000,1179.7500,1132.7500,1174.0000,2548983,390,09:30,15:59,Friday,False,False,1.9983
2011-08-29,1189.7500,1208.5000,1189.0000,1208.0000,1478712,390,09:30,15:59,Monday,False,False,1.5339
2011-08-30,1202.5000,1218.7500,1193.5000,1210.7500,2127235,390,09:30,15:59,Tuesday,False,False,0.6861
2011-08-31,1219.0000,1229.7500,1207.5000,1217.2500,2640750,390,09:30,15:59,Wednesday,False,False,-0.1436
2011-09-01,1217.5000,1228.5000,1202.2500,1204.0000,2181987,390,09:30,15:59,Thursday,False,False,-1.1088
2011-09-02,1178.7500,1185.2500,1168.5000,1172.7500,1777294,390,09:30,15:59,Friday,False,False,-0.5090
2011-09-05,1152.5000,1153.7500,1138.2500,1145.5000,139768,120,09:30,11:29,Monday,True,False,-0.6074
2011-09-06,1138.0000,1166.0000,1138.0000,1164.5000,2414423,390,09:30,15:59,Tuesday,False,False,2.3286
2011-09-07,1181.7500,1198.0000,1177.7500,1197.0000,1821701,390,09:30,15:59,Wednesday,False,False,1.2905
2011-09-08,1190.0000,1203.7500,1182.0000,1184.7500,1192118,390,09:30,15:59,Thursday,False,False,-0.4412
2011-09-09,1171.5000,1175.5000,1146.7500,1153.0000,765815,390,09:30,15:59,Friday,False,False,-1.5792
2011-09-12,1133.2500,1156.2500,1128.7500,1155.7500,2422139,390,09:30,15:59,Monday,False,False,1.9854
2011-09-13,1158.5000,1170.5000,1150.5000,1165.7500,2212562,390,09:30,15:59,Tuesday,False,False,0.6258
2011-09-14,1172.0000,1196.2500,1155.2500,1182.0000,2377817,390,09:30,15:59,Wednesday,False,False,0.8532
2011-09-15,1194.7500,1203.0000,1184.0000,1202.7500,1965977,390,09:30,15:59,Thursday,False,False,0.6696
2011-09-16,1207.2500,1214.5000,1197.5000,1209.7500,1957260,390,09:30,15:59,Friday,False,False,0.2071
2011-09-19,1189.5000,1203.7500,1181.5000,1197.7500,1963929,390,09:30,15:59,Monday,False,False,0.6936
2011-09-20,1202.5000,1214.5000,1194.5000,1196.7500,1988562,390,09:30,15:59,Tuesday,False,False,-0.4782
2011-09-21,1197.0000,1200.5000,1159.0000,1159.2500,2661103,390,09:30,15:59,Wednesday,False,False,-3.1537
2011-09-22,1126.5000,1136.0000,1106.7500,1122.7500,3786013,390,09:30,15:59,Thursday,False,False,-0.3329
2011-09-23,1114.7500,1135.5000,1113.7500,1128.2500,2399593,390,09:30,15:59,Friday,False,False,1.2110
2011-09-26,1140.2500,1158.2500,1123.7500,1156.2500,2266937,390,09:30,15:59,Monday,False,False,1.4032
2011-09-27,1179.7500,1190.0000,1162.7500,1170.0000,2574437,390,09:30,15:59,Tuesday,False,False,-0.8264
2011-09-28,1172.0000,1179.2500,1143.5000,1145.2500,2213671,390,09:30,15:59,Wednesday,False,False,-2.2824
2011-09-29,1164.5000,1170.7500,1133.5000,1154.5000,2352773,390,09:30,15:59,Thursday,False,False,-0.8587
2011-09-30,1138.7500,1148.7500,1124.2500,1125.7500,2336740,390,09:30,15:59,Friday,False,False,-1.1416
2011-10-03,1118.5000,1133.5000,1092.0000,1092.7500,2867087,390,09:30,15:59,Monday,False,False,-2.3022
2011-10-04,1077.5000,1119.7500,1068.0000,1117.2500,3388391,390,09:30,15:59,Tuesday,False,False,3.6891
2011-10-05,1120.0000,1141.2500,1109.5000,1138.5000,2354304,390,09:30,15:59,Wednesday,False,False,1.6518
2011-10-06,1137.2500,1160.5000,1129.0000,1159.0000,2171382,390,09:30,15:59,Thursday,False,False,1.9125
2011-10-07,1165.7500,1166.5000,1144.7500,1151.2500,2233221,390,09:30,15:59,Friday,False,False,-1.2438
2011-10-10,1171.0000,1190.5000,1170.7500,1190.2500,1344550,390,09:30,15:59,Monday,False,False,1.6439
2011-10-11,1183.2500,1194.7500,1182.0000,1191.0000,1526009,390,09:30,15:59,Tuesday,False,False,0.6550
2011-10-12,1200.7500,1216.0000,1197.7500,1201.7500,1946419,390,09:30,15:59,Wednesday,False,False,0.0833
2011-10-13,1194.5000,1203.0000,1185.2500,1199.2500,1800652,390,09:30,15:59,Thursday,False,False,0.3977
2011-10-14,1213.5000,1220.7500,1206.7500,1220.2500,1619674,390,09:30,15:59,Friday,False,False,0.5562
2011-10-17,1214.5000,1215.2500,1193.5000,1196.5000,1814265,390,09:30,15:59,Monday,False,False,-1.4821
2011-10-18,1195.5000,1229.7500,1186.2500,1220.2500,2414930,390,09:30,15:59,Tuesday,False,False,2.0703
2011-10-19,1218.2500,1225.2500,1201.5000,1205.2500,1965225,390,09:30,15:59,Wednesday,False,False,-1.0671
2011-10-20,1208.7500,1215.5000,1192.5000,1210.5000,2375931,390,09:30,15:59,Thursday,False,False,0.1448
2011-10-21,1225.5000,1235.7500,1221.7500,1234.0000,1613158,390,09:30,15:59,Friday,False,False,0.6936
2011-10-24,1236.0000,1252.5000,1235.0000,1249.2500,1594507,390,09:30,15:59,Monday,False,False,1.0720
2011-10-25,1243.2500,1244.0000,1222.2500,1225.2500,2147609,390,09:30,15:59,Tuesday,False,False,-1.4478
2011-10-26,1238.0000,1242.5000,1216.5000,1238.0000,2250315,390,09:30,15:59,Wednesday,False,False,0.0000
2011-10-27,1271.0000,1289.2500,1260.7500,1280.7500,2565934,390,09:30,15:59,Thursday,False,False,0.7671
2011-10-28,1275.0000,1283.5000,1272.7500,1280.7500,1483183,390,09:30,15:59,Friday,False,False,0.4510
2011-10-31,1266.5000,1267.5000,1248.0000,1248.2500,1745534,390,09:30,15:59,Monday,False,False,-1.4410
2011-11-01,1214.7500,1229.5000,1209.5000,1214.2500,2862107,390,09:30,15:59,Tuesday,False,False,-0.0412
2011-11-02,1232.7500,1238.7500,1222.2500,1234.2500,1795812,390,09:30,15:59,Wednesday,False,False,0.1217
2011-11-03,1247.2500,1259.7500,1230.5000,1257.2500,2053565,390,09:30,15:59,Thursday,False,False,0.8018
2011-11-04,1246.7500,1251.5000,1234.5000,1249.5000,1723882,390,09:30,15:59,Friday,False,False,0.2206
2011-11-07,1248.5000,1258.5000,1236.5000,1257.5000,1529611,390,09:30,15:59,Monday,False,False,0.7209
2011-11-08,1263.7500,1275.0000,1251.5000,1273.5000,1843586,390,09:30,15:59,Tuesday,False,False,0.7715
2011-11-09,1243.5000,1249.2500,1222.7500,1225.7500,2437882,390,09:30,15:59,Wednesday,False,False,-1.4274
2011-11-10,1242.5000,1244.0000,1224.5000,1237.2500,1931690,390,09:30,15:59,Thursday,False,False,-0.4225
2011-11-11,1252.7500,1264.7500,1252.5000,1261.7500,1230974,390,09:30,15:59,Friday,False,False,0.7184
2011-11-14,1256.2500,1258.2500,1243.5000,1249.2500,1406482,390,09:30,15:59,Monday,False,False,-0.5572
2011-11-15,1246.2500,1262.2500,1241.7500,1255.7500,1664094,390,09:30,15:59,Tuesday,False,False,0.7623
2011-11-16,1242.7500,1257.7500,1233.2500,1235.0000,1987062,390,09:30,15:59,Wednesday,False,False,-0.6236
2011-11-17,1232.5000,1236.0000,1206.5000,1215.5000,2347022,390,09:30,15:59,Thursday,False,False,-1.3793
2011-11-18,1219.2500,1221.7500,1208.7500,1214.0000,1641270,390,09:30,15:59,Friday,False,False,-0.4306
2011-11-21,1196.0000,1197.7500,1180.5000,1190.5000,1865173,390,09:30,15:59,Monday,False,False,-0.4599
2011-11-22,1188.0000,1195.2500,1179.2500,1185.7500,1758612,390,09:30,15:59,Tuesday,False,False,-0.1894
2011-11-23,1174.7500,1176.2500,1159.7500,1160.5000,1740527,390,09:30,15:59,Wednesday,False,False,-1.2130
2011-11-24,1162.7500,1163.5000,1156.0000,1159.2500,78769,120,09:30,11:29,Thursday,True,False,-0.3010
2011-11-25,1157.7500,1171.2500,1149.2500,1153.5000,911506,225,09:30,13:14,Friday,True,False,-0.3671
2011-11-28,1189.5000,1196.2500,1182.5000,1191.2500,3520416,390,09:30,15:59,Monday,False,False,0.1471
2011-11-29,1195.0000,1203.0000,1190.5000,1194.5000,1798394,390,09:30,15:59,Tuesday,False,False,-0.0418
2011-11-30,1229.0000,1246.7500,1226.5000,1245.5000,2189200,390,09:30,15:59,Wednesday,False,False,1.3426
2011-12-01,1242.7500,1251.0000,1238.7500,1244.2500,1633712,390,09:30,15:59,Thursday,False,False,0.1207
2011-12-02,1255.7500,1259.5000,1242.0000,1242.7500,1604474,390,09:30,15:59,Friday,False,False,-1.0352
2011-12-05,1262.7500,1266.2500,1248.7500,1256.5000,1899814,390,09:30,15:59,Monday,False,False,-0.4950
2011-12-06,1256.5000,1265.7500,1252.0000,1257.5000,1674239,390,09:30,15:59,Tuesday,False,False,0.0796
2011-12-07,1252.5000,1267.0000,1244.0000,1260.7500,1981404,390,09:30,15:59,Wednesday,False,False,0.6587
2011-12-08,1253.2500,1256.2500,1230.7500,1234.2500,1354997,390,09:30,15:59,Thursday,False,False,-1.5161
2011-12-09,1239.2500,1258.2500,1238.5000,1254.5000,465003,390,09:30,15:59,Friday,False,False,1.2306
2011-12-12,1238.2500,1238.2500,1220.0000,1230.2500,1669656,390,09:30,15:59,Monday,False,False,-0.6461
2011-12-13,1236.7500,1244.0000,1212.5000,1219.0000,2028284,390,09:30,15:59,Tuesday,False,False,-1.4352
2011-12-14,1213.7500,1218.5000,1202.5000,1205.2500,1991788,390,09:30,15:59,Wednesday,False,False,-0.7003
2011-12-15,1218.2500,1220.0000,1207.7500,1209.5000,1572052,390,09:30,15:59,Thursday,False,False,-0.7182
2011-12-16,1217.7500,1225.0000,1208.2500,1211.7500,1658679,390,09:30,15:59,Friday,False,False,-0.4927
2011-12-19,1215.7500,1218.5000,1195.5000,1198.5000,1322971,390,09:30,15:59,Monday,False,False,-1.4189
2011-12-20,1217.0000,1237.2500,1217.0000,1234.7500,1445936,390,09:30,15:59,Tuesday,False,False,1.4585
2011-12-21,1235.0000,1239.2500,1223.0000,1237.5000,1550024,390,09:30,15:59,Wednesday,False,False,0.2024
2011-12-22,1242.0000,1249.5000,1239.0000,1248.7500,1043357,390,09:30,15:59,Thursday,False,False,0.5435
2011-12-23,1252.7500,1260.2500,1249.7500,1259.5000,484496,390,09:30,15:59,Friday,False,False,0.5388
2011-12-27,1257.5000,1264.0000,1256.2500,1260.7500,423783,390,09:30,15:59,Tuesday,False,False,0.2584
2011-12-28,1260.7500,1261.2500,1243.0000,1245.2500,840955,390,09:30,15:59,Wednesday,False,False,-1.2294
2011-12-29,1248.0000,1258.5000,1247.5000,1257.2500,674841,390,09:30,15:59,Thursday,False,False,0.7412
2011-12-30,1256.0000,1259.2500,1251.5000,1252.0000,482027,390,09:30,15:59,Friday,False,False,-0.3185
2012-01-03,1273.5000,1279.7500,1270.2500,1271.5000,1288546,390,09:30,15:59,Tuesday,False,False,-0.1570
2012-01-04,1267.7500,1273.7500,1262.7500,1272.5000,1096176,390,09:30,15:59,Wednesday,False,False,0.3747
2012-01-05,1265.5000,1278.0000,1259.7500,1276.2500,1380975,390,09:30,15:59,Thursday,False,False,0.8495
2012-01-06,1277.5000,1277.5000,1268.2500,1273.5000,1246907,390,09:30,15:59,Friday,False,False,-0.3131
2012-01-09,1275.5000,1277.2500,1269.5000,1275.2500,1115103,390,09:30,15:59,Monday,False,False,-0.0196
2012-01-10,1289.5000,1292.0000,1285.0000,1287.0000,1179343,390,09:30,15:59,Tuesday,False,False,-0.1939
2012-01-11,1282.7500,1289.5000,1280.7500,1288.2500,1438379,390,09:30,15:59,Wednesday,False,False,0.4288
2012-01-12,1291.5000,1292.7500,1280.7500,1290.7500,1340876,390,09:30,15:59,Thursday,False,False,-0.0581
2012-01-13,1281.7500,1285.2500,1272.7500,1285.2500,1675857,390,09:30,15:59,Friday,False,False,0.2731
2012-01-16,1287.2500,1292.2500,1286.0000,1291.5000,34916,120,09:30,11:29,Monday,True,False,0.3302
2012-01-17,1296.5000,1299.0000,1286.0000,1288.7500,1282753,390,09:30,15:59,Tuesday,False,False,-0.5978
2012-01-18,1289.0000,1304.2500,1286.5000,1303.5000,1566769,390,09:30,15:59,Wednesday,False,False,1.1249
2012-01-19,1307.7500,1311.5000,1303.5000,1310.5000,1400582,390,09:30,15:59,Thursday,False,False,0.2103
2012-01-20,1308.2500,1311.2500,1304.7500,1311.0000,1047129,390,09:30,15:59,Friday,False,False,0.2102
2012-01-23,1310.7500,1318.2500,1305.2500,1311.7500,1292332,390,09:30,15:59,Monday,False,False,0.0763
2012-01-24,1303.5000,1310.7500,1301.5000,1310.2500,1103316,390,09:30,15:59,Tuesday,False,False,0.5178
2012-01-25,1308.0000,1324.7500,1303.0000,1321.5000,1593613,390,09:30,15:59,Wednesday,False,False,1.0321
2012-01-26,1327.0000,1329.7500,1309.2500,1314.5000,1646443,390,09:30,15:59,Thursday,False,False,-0.9420
2012-01-27,1308.2500,1316.2500,1307.0000,1312.7500,1288818,390,09:30,15:59,Friday,False,False,0.3440
2012-01-30,1300.7500,1310.0000,1296.0000,1309.0000,1358884,390,09:30,15:59,Monday,False,False,0.6342
2012-01-31,1315.7500,1317.5000,1302.2500,1308.0000,1507974,390,09:30,15:59,Tuesday,False,False,-0.5890
2012-02-01,1318.5000,1327.0000,1316.7500,1320.2500,1467833,390,09:30,15:59,Wednesday,False,False,0.1327
2012-02-02,1322.5000,1326.0000,1317.5000,1322.2500,984505,390,09:30,15:59,Thursday,False,False,-0.0189
2012-02-03,1335.7500,1342.0000,1333.2500,1341.2500,1150514,390,09:30,15:59,Friday,False,False,0.4118
2012-02-06,1335.2500,1340.5000,1333.7500,1340.0000,890474,390,09:30,15:59,Monday,False,False,0.3557
2012-02-07,1337.2500,1345.7500,1331.7500,1343.2500,1136232,390,09:30,15:59,Tuesday,False,False,0.4487
2012-02-08,1344.0000,1347.5000,1338.2500,1347.0000,1282125,390,09:30,15:59,Wednesday,False,False,0.2232
2012-02-09,1349.2500,1351.2500,1341.0000,1348.7500,1313582,390,09:30,15:59,Thursday,False,False,-0.0371
2012-02-10,1337.0000,1340.2500,1333.7500,1339.2500,1260343,390,09:30,15:59,Friday,False,False,0.1683
2012-02-13,1348.7500,1350.7500,1342.7500,1348.7500,896042,390,09:30,15:59,Monday,False,False,0.0000
2012-02-14,1345.5000,1348.0000,1337.7500,1347.5000,1358082,390,09:30,15:59,Tuesday,False,False,0.1486
2012-02-15,1352.0000,1353.7500,1338.0000,1341.0000,1761970,390,09:30,15:59,Wednesday,False,False,-0.8136
